Wavelength(nm),5(6)-Carboxyrhodamine Abs,5(6)-Carboxyrhodamine Em,5-ROX Cadaverine Abs,5-ROX Cadaverine Em,10-Acetyl-37-dihydroxyphenoxazin Abs,10-Acetyl-37-dihydroxyphenoxazin Em,7-AAD Abs,7-AAD Em,AccuClear Abs,AccuClear Em,AccuGreen HS Abs,AccuGreen HS Em,AccuOrange Abs,AccuOrange Em,APC (allophycocyanin) Abs,APC (allophycocyanin) Em,APC-Astral813 Abs,APC-Astral813 Em,BactoView Dead 500/515 Abs,BactoView Dead 500/515 Em,BactoView Dead 560/570 Abs,BactoView Dead 560/570 Em,BactoView Dead 570/585 Abs,BactoView Dead 570/585 Em,BactoView Dead 600/615 Abs,BactoView Dead 600/615 Em,BactoView Dead 655/670 Abs,BactoView Dead 655/670 Em,BactoView Dead 690/710 Abs,BactoView Dead 690/710 Em,BactoView Dead 760/780 Abs,BactoView Dead 760/780 Em,BactoView Live Green Abs,BactoView Live Green Em,BactoView Live Red Abs,BactoView Live Red Em,Calcein Abs,Calcein Em,CellBrite Blue Abs,CellBrite Blue Em,CellBrite Fix 488 Abs,CellBrite Fix 488 Em,CellBrite Fix 555 Abs,CellBrite Fix 555 Em,CellBrite Fix 640 Abs,CellBrite Fix 640 Em,CellBrite Green Abs,CellBrite Green Em,CellBrite NIR 680 Abs,CellBrite NIR 680 Em,CellBrite NIR 750 Abs,CellBrite NIR 750 Em,CellBrite NIR 770 Abs,CellBrite NIR 770 Em,CellBrite NIR 790 Abs,CellBrite NIR 790 Em,CellBrite Orange Abs,CellBrite Orange Em,CellBrite Red Abs,CellBrite Red Em,CellBrite Steady 405 Abs,CellBrite Steady 405 Em,CellBrite Steady 488 Abs,CellBrite Steady 488 Em,CellBrite Steady 550 Abs,CellBrite Steady 550 Em,CellBrite Steady 650 Abs,CellBrite Steady 650 Em,CellBrite Steady 685 Abs,CellBrite Steady 685 Em,CF350 Abs,CF350 Em,CF405L Abs,CF405L Em,CF405M Abs,CF405M Em,CF405S Abs,CF405S Em,CF410 Abs,CF410 Em,CF430 Abs,CF430 Em,CF440 Abs,CF440 Em,CF450 Abs,CF450 Em,CF488A Abs,CF488A Em,CF500 Abs,CF500 Em,CF503R Abs,CF503R Em,CF505 Abs,CF505 Em,CF514 Abs,CF514 Em,CF532 Abs,CF532 Em,CF535ST Abs,CF535ST Em,CF540 Abs,CF540 Em,CF543 Abs,CF543 Em,CF550R Abs,CF550R Em,CF555 Abs,CF555 Em,CF568 Abs,CF568 Em,CF570 Abs,CF570 Em,CF575 Abs,CF575 Em,CF583 Abs,CF583 Em,CF583R Abs,CF583R Em,CF594 Abs,CF594 Em,CF594ST Abs,CF594ST Em,CF597R Abs,CF597R Em,CF620R Abs,CF620R Em,CF633 Abs,CF633 Em,CF640R Abs,CF640R Em,CF647 Abs,CF647 Em,CF647Plus Abs,CF647Plus Em,CF650 Abs,CF650 Em,CF660C Abs,CF660C Em,CF660R Abs,CF660R Em,CF680 Abs,CF680 Em,CF680R Abs,CF680R Em,CF680T Abs,CF680T Em,CF700 Abs,CF700 Em,CF750 Abs,CF750 Em,CF754 Tyramide Abs,CF754 Tyramide Em,CF770 Abs,CF770 Em,CF770T Abs,CF770T Em,CF790 Abs,CF790 Em,CF800 Abs,CF800 Em,CF820 Abs,CF820 Em,CF850 Abs,CF850 Em,CF870 Abs,CF870 Em,CFP Abs,CFP Em,CFQ520 Abs,CFQ520 Em,Cy3 Abs,Cy3 Em,Cy5 Abs,Cy5 Em,Cyanine 555 Abs,Cyanine 555 Em,Cyanine 647 Abs,Cyanine 647 Em,Cyanine 680 Abs,Cyanine 680 Em,Cyanine 750 Abs,Cyanine 750 Em,DAPI Abs,DAPI Em,DiD Abs,DiD Em,DiI Abs,DiI Em,DiO Abs,DiO Em,DiR Abs,DiR Em,DMAO Abs,DMAO Em,EGFP (GFP) Abs,EGFP (GFP) Em,Ethidium Bromide Abs,Ethidium Bromide Em,Ethidium Homodimer I Abs,Ethidium Homodimer I Em,Ethidium Homodimer III Abs,Ethidium Homodimer III Em,EvaGreen Abs,EvaGreen Em,EvaGreen Plus Abs,EvaGreen Plus Em,EvaRuby Abs,EvaRuby Em,ExoBrite 410/450 Abs,ExoBrite 410/450 Em,ExoBrite 490/515 Abs,ExoBrite 490/515 Em,ExoBrite 560/585 Abs,ExoBrite 560/585 Em,ExoBrite 640/660 Abs,ExoBrite 640/660 Em,ExoBrite 650/665 Abs,ExoBrite 650/665 Em,ExoBrite 655/670 Abs,ExoBrite 655/670 Em,Fluo-3 Abs,Fluo-3 Em,Fluo-4 Abs,Fluo-4 Em,Fluorescein (FITC) Abs,Fluorescein (FITC) Em,GelGreen Abs,GelGreen Em,GelRed Abs,GelRed Em,Hoechst Abs,Hoechst Em,LipidSpot 488 Abs,LipidSpot 488 Em,LipidSpot 610 Abs,LipidSpot 610 Em,Live-or-Dye 330/410 Abs,Live-or-Dye 330/410 Em,Live-or-Dye 350/448 Abs,Live-or-Dye 350/448 Em,Live-or-Dye 375/600 Abs,Live-or-Dye 375/600 Em,Live-or-Dye 405/452 Abs,Live-or-Dye 405/452 Em,Live-or-Dye 405/545 Abs,Live-or-Dye 405/545 Em,Live-or-Dye 488/515 Abs,Live-or-Dye 488/515 Em,Live-or-Dye 510/550 Abs,Live-or-Dye 510/550 Em,Live-or-Dye 568/583 Abs,Live-or-Dye 568/583 Em,Live-or-Dye 594/614 Abs,Live-or-Dye 594/614 Em,Live-or-Dye 615/740 Abs,Live-or-Dye 615/740 Em,Live-or-Dye 640/662 Abs,Live-or-Dye 640/662 Em,Live-or-Dye 665/685 Abs,Live-or-Dye 665/685 Em,Live-or-Dye 750/777 Abs,Live-or-Dye 750/777 Em,Live-or-Dye 787/808 Abs,Live-or-Dye 787/808 Em,Live-or-Dye NucFix Red Abs,Live-or-Dye NucFix Red Em,LysoView 405 Abs,LysoView 405 Em,LysoView 488 Abs,LysoView 488 Em,LysoView 540 Abs,LysoView 540 Em,LysoView 550 Abs,LysoView 550 Em,LysoView 594 Abs,LysoView 594 Em,LysoView 633 Abs,LysoView 633 Em,LysoView 640 Abs,LysoView 640 Em,LysoView 680 Abs,LysoView 680 Em,mCherry Abs,mCherry Em,Mag-Fluo-4 Abs,Mag-Fluo-4 Em,MemBrite Fix 405/430 Abs,MemBrite Fix 405/430 Em,MemBrite Fix 488/515 Abs,MemBrite Fix 488/515 Em,MemBrite Fix 543/560 Abs,MemBrite Fix 543/560 Em,MemBrite Fix 568/580 Abs,MemBrite Fix 568/580 Em,MemBrite Fix 594/615 Abs,MemBrite Fix 594/615 Em,MemBrite Fix 640/660 Abs,MemBrite Fix 640/660 Em,MemBrite Fix 660/680 Abs,MemBrite Fix 660/680 Em,MemBrite Fix 680/700 Abs,MemBrite Fix 680/700 Em,MemBrite Fix-ST 650/665 Abs,MemBrite Fix-ST 650/665 Em,MemBrite Fix-ST 667/685 Abs,MemBrite Fix-ST 667/685 Em,MemBrite Fix-ST 681/698 Abs,MemBrite Fix-ST 681/698 Em,MemBrite Fix-ST 755/777 Abs,MemBrite Fix-ST 755/777 Em,MitoView 405 Abs,MitoView 405 Em,MitoView 633 Abs,MitoView 633 Em,MitoView 650 Abs,MitoView 650 Em,MitoView 720 Abs,MitoView 720 Em,MitoView Green Abs,MitoView Green Em,MitoView Fix 640 Abs,MitoView Fix 640 Em,NBD Abs,NBD Em,Neuro-DiO Abs,Neuro-DiO Em,Nile Red Abs,Nile Red Em,NucSpot 470 Abs,NucSpot 470 Em,NucSpot 500/515 Abs,NucSpot 500/515 Em,NucSpot 555/570 Abs,NucSpot 555/570 Em,NucSpot 568/580 Abs,NucSpot 568/580 Em,NucSpot 594/615 Abs,NucSpot 594/615 Em,NucSpot 650/665 Abs,NucSpot 650/665 Em,NucSpot Far-Red Abs,NucSpot Far-Red Em,NucSpot 680/700 Abs,NucSpot 680/700 Em,NucSpot 750/780 Abs,NucSpot 750/780 Em,NucSpot 640 Abs,NucSpot 640 Em,NucSpot Live 488 Abs,NucSpot Live 488 Em,NucSpot Live 650 Abs,NucSpot Live 650 Em,NucView 405 Abs,NucView 405 Em,NucView 488 Abs,NucView 488 Em,NucView 530 Abs,NucView 530 Em,Oxazole Blue (PO-PRO-1) Abs,Oxazole Blue (PO-PRO-1) Em,Oxazole Blue Homodimer (POPO-1) Abs,Oxazole Blue Homodimer (POPO-1) Em,Oxazole Gold (SYBR Gold) Abs,Oxazole Gold (SYBR Gold) Em,Oxazole Red (YO-PRO-3) Abs,Oxazole Red (YO-PRO-3) Em,Oxazole Red Homodimer (YOYO-3) Abs,Oxazole Red Homodimer (YOYO-3) Em,Oxazole Yellow (YO-PRO-1) Abs,Oxazole Yellow (YO-PRO-1) Em,Oxazole Yellow Homodimer (YOYO-1) Abs,Oxazole Yellow Homodimer (YOYO-1) Em,PE (R-PE / R-phycoerythrin) Abs,PE (R-PE / R-phycoerythrin) Em,PerCP Abs,PerCP Em,PMA Abs,PMA Em,PMAxx Abs,PMAxx Em,Propidium Iodide Abs,Propidium Iodide Em,RedDot1 Abs,RedDot1 Em,RedDot2 Abs,RedDot2 Em,Resazurin Abs,Resazurin Em,Resorufin Abs,Resorufin Em,RFP Abs,RFP Em,Rhodamine 123 Abs,Rhodamine 123 Em,RPE-Astral616 Abs,RPE-Astral616 Em,SynaptoGreen Abs,SynaptoGreen Em,SynaptoRed Abs,SynaptoRed Em,Tetramethylrhodamine (TAMRA / TRITC) Abs,Tetramethylrhodamine (TAMRA / TRITC) Em,Texas Red Abs,Texas Red Em,Thiazole Green (SYBR Green I) Abs,Thiazole Green (SYBR Green I) Em,Thiazole Orange Homodimer (TOTO-1) Abs,Thiazole Orange Homodimer (TOTO-1) Em,Thiazole Orange Iodide (TO-PRO-1) Abs,Thiazole Orange Iodide (TO-PRO-1) Em,Thiazole Red (TO-PRO-3) Abs,Thiazole Red (TO-PRO-3) Em,Thiazole Red Homodimer (TOTO-3) Abs,Thiazole Red Homodimer (TOTO-3) Em,TrueBlack Abs,TrueBlack Em,TrueBlack Plus Abs,TrueBlack Plus Em,ViaFluor 405 Microtubule Abs,ViaFluor 405 Microtubule Em,ViaFluor 405 SE Proliferation Abs,ViaFluor 405 SE Proliferation Em,ViaFluor 488 Microtubule Abs,ViaFluor 488 Microtubule Em,ViaFluor 488 SE Proliferation Abs,ViaFluor 488 SE Proliferation Em,ViaFluor 647 Microtubule Abs,ViaFluor 647 Microtubule Em,YFP Abs,YFP Em
260,,,,,,,,,,,0.145607745,,,,,,0.2121,,,,,,,,,,,,,,,,,,0.1101,,0,0,0.2137,,,,,,,,,,,,,,,,,,,,,,0.444211409,,,,,,,,,,0.1612,,0.4217,,0.1049,,0.2584,,,,,,,,,,,,,,0.44178273,,,0.00163884,,,,,,,,,,,0.343002838,,,,,,,,0.306390977,,,,0.685998,,,,,,,,,,,,,,,,,,0.093693913,,,,,,,,,,,,,,,,0.114416698,,,,,,,,,,,,,,,,,,0.2353,,,,,,,,,,0.0833,0,0.061,0,0.4491,,,,,,,,,,,,,,0.7227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7227,,,,,,,,0.136348,,0.1612,,,,0.1049,,0.4217,,,,,,,,,,,,,,,,,,,,0.7227,,0.0546,,0.007420621,,,,0.082906406,,0.21193,,,,0.108731488,,0.137622516,,,,,,0.2584,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44,,,,,,0.050425406,,,,,,,,,,,,,,,,,,,,,,,,,,0.144872564,,,,,,,,0.2817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,,,,,,,,,,,0.151201147,,,,,,0.211,,,,,,,,,,,,,,,,,,0.1153,,0,0,0.2061,,,,,,,,,,,,,,,,,,,,,,0.420721477,,,,,,,,,,0.159,,0.4364,,0.1061,,0.2503,,,,,,,,,,,,,,0.431754875,,,0.0038083,,,,,,,,,,,0.334968971,,,,,,,,0.315789474,,,,0.694862,,,,,,,,,,,,,,,,,,0.089042962,,,,,,,,,,,,,,,,0.114735628,,,,,,,,,,,,,,,,,,0.2346,,,,,,,,,,0.0834,0,0.0615,0,0.4624,,,,,,,,,,,,,,0.7483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7483,,,,,,,,0.12849,,0.159,,,,0.1061,,0.4364,,,,,,,,,,,,,,,,,,,,0.7483,,0.0596,,0.006635747,,,,0.083600479,,0.20759,,,,0.110733783,,0.134879579,,,,,,0.2503,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44,,,,,,0.049852872,,,,,,,,,,,,,,,,,,,,,,,,,,0.146467647,,,,,,,,0.2913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,,,,,,,,,,,0.156400143,,,,,,0.2132,,,,,,,,,,,,,,,,,,0.12,,0,0,0.1991,,,,,,,,,,,,,,,,,,,,,,0.40079698,,,,,,,,,,0.1576,,0.4522,,0.1081,,0.245,,,,,,,,,,,,,,0.428133705,,,0.00484598,,,,,,,,,,,0.330927984,,,,,,,,0.330827068,,,,0.707641,,,,,,,,,,,,,,,,,,0.085759816,,,,,,,,,,,,,,,,0.114870998,,,,,,,,,,,,,,,,,,0.2341,,,,,,,,,,0.0828,0,0.0616,0,0.4718,,,,,,,,,,,,,,0.7731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7731,,,,,,,,0.12897,,0.1576,,,,0.1081,,0.4522,,,,,,,,,,,,,,,,,,,,0.7731,,0.0646,,0.006921156,,,,0.086427256,,0.20163,,,,0.112761609,,0.131928568,,,,,,0.245,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43,,,,,,0.04918452,,,,,,,,,,,,,,,,,,,,,,,,,,0.146926201,,,,,,,,0.2984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,,,,,,,,,,,0.160953747,,,,,,0.2179,,,,,,,,,,,,,,,,,,0.1233,,0,0,0.1927,,,,,,,,,,,,,,,,,,,,,,0.384395973,,,,,,,,,,0.1541,,0.4633,,0.1105,,0.2393,,,,,,,,,,,,,,0.430083565,,,0.00183521,,,,,,,,,,,0.329965844,,,,,,,,0.347744361,,,,0.721146,,,,,,,,,,,,,,,,,,0.080800372,,,,,,,,,,,,,,,,0.115269547,,,,,,,,,,,,,,,,,,0.2353,,,,,,,,,,0.0825,0,0.062,0,0.4833,,,,,,,,,,,,,,0.7982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7982,,,,,,,,0.131526,,0.1541,,,,0.1105,,0.4633,,,,,,,,,,,,,,,,,,,,0.7982,,0.0701,,0.006564395,,,,0.089309236,,0.19559,,,,0.114885361,,0.129602847,,,,,,0.2393,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42,,,,,,0.049072202,,,,,,,,,,,,,,,,,,,,,,,,,,0.148394339,,,,,,,,0.3035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,,,,,,,,,,,0.165220509,,,,,,0.2223,,,,,,,,,,,,,,,,,,0.1276,,0,0,0.1862,,,,,,,,,,,,,,,,,,,,,,0.369211409,,,,,,,,,,0.1518,,0.4752,,0.1134,,0.2344,,,,,,,,,,,,,,0.433147632,,,0,,,,,,,,,,,0.331024198,,,,,,,,0.364661654,,,,0.738408,,,,,,,,,,,,,,,,,,0.076832732,,,,,,,,,,,,,,,,0.115623228,,,,,,,,,,,,,,,,,,0.2351,,,,,,,,,,0.0827,0,0.0628,0,0.4916,,,,,,,,,,,,,,0.8239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8239,,,,,,,,0.131757,,0.1518,,,,0.1134,,0.4752,,,,,,,,,,,,,,,,,,,,0.8239,,0.0761,,0.006992508,,,,0.091954332,,0.18886,,,,0.116613137,,0.127126232,,,,,,0.2344,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42,,,,,,0.047977689,,,,,,,,,,,,,,,,,,,,,,,,,,0.148521629,,,,,,,,0.3077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,,,,,,,,,,,0.168734313,,,,,,0.2282,,,,,,,,,,,,,,,,,,0.132,,0,0,0.1803,,,,,,,,,,,,,,,,,,,,,,0.35625,,,,,,,,,,0.149,,0.4896,,0.1168,,0.2329,,,,,,,,,,,,,,0.437325905,,,0.00075514,,,,,,,,,,,0.332515515,,,,,,,,0.375,,,,0.757235,,,,,,,,,,,,,,,,,,0.074346172,,,,,,,,,,,,,,,,0.116102503,,,,,,,,,,,,,,,,,,0.234,,,,,,,,,,0.0825,0,0.0635,0,0.4955,,,,,,,,,,,,,,0.8489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8489,,,,,,,,0.134232,,0.149,,,,0.1168,,0.4896,,,,,,,,,,,,,,,,,,,,0.8489,,0.0823,,0.00706386,,,,0.096641154,,0.18238,,,,0.118328229,,0.124942754,,,,,,0.2329,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41,,,,,,0.047699253,,,,,,,,,,,,,,,,,,,,,,,,,,0.14874878,,,,,,,,0.3111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,,,,,,,,,,,0.172283973,,,,,,0.2347,,,,,,,,,,,,,,,,,,0.1351,,0,0,0.1748,,,,,,,,,,,,,,,,,,,,,,0.348531879,,,,,,,,,,0.1458,,0.5012,,0.1203,,0.2333,,,,,,,,,,,,,,0.443454039,,,0.00222323,,,,,,,,,,,0.334872757,,,,,,,,0.390977444,,,,0.77592,,,,,,,,,,,,,,,,,,0.0711311,,,,,,,,,,,,,,,,0.116423184,,,,,,,,,,,,,,,,,,0.2342,,,,,,,,,,0.0823,0,0.0638,0,0.494,,,,,,,,,,,,,,0.871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.871,,,,,,,,0.139114,,0.1458,,,,0.1203,,0.5012,,,,,,,,,,,,,,,,,,,,0.871,,0.089,,0.007563325,,,,0.098962195,,0.17637,,,,0.119837224,,0.122654649,,,,,,0.2333,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,0.047386277,,,,,,,,,,,,,,,,,,,,,,,,,,0.148721224,,,,,,,,0.3144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,,,,,,,,,,,0.174865543,,,,,,0.2395,,,,,,,,,,,,,,,,,,0.1379,,0,0,0.1695,,,,,,,,,,,,,,,,,,,,,,0.343246644,,,,,,,,,,0.143,,0.5126,,0.121,,0.2367,,,,,,,,,,,,,,0.447910864,,,0.00211976,,,,,,,,,,,0.337662962,,,,,,,,0.405075188,,,,0.796975,,,,,,,,,,,,,,,,,,0.068593394,,,,,,,,,,,,,,,,0.116585027,,,,,,,,,,,,,,,,,,0.2347,,,,,,,,,,0.0821,0,0.0645,0,0.4934,,,,,,,,,,,,,,0.8895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8895,,,,,,,,0.139039,,0.143,,,,0.121,,0.5126,,,,,,,,,,,,,,,,,,,,0.8895,,0.096,,0.007777381,,,,0.101992272,,0.17033,,,,0.121175689,,0.120099937,,,,,,0.2367,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39,,,,,,0.046821988,,,,,,,,,,,,,,,,,,,,,,,,,,0.147843605,,,,,,,,0.3182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,,,,,,,,,,,0.177411259,,,,,,0.246,,,,,,,,,,,,,,,,,,0.1404,,0,0,0.1651,,,,,,,,,,,,,,,,,,,,,,0.339681208,,,,,,,,,,0.1409,,0.5216,,0.1233,,0.2402,,,,,,,,,,,,,,0.453481894,,,0.00199979,,,,,,,,,,,0.341174773,,,,,,,,0.422932331,,,,0.817051,,,,,,,,,,,,,,,,,,0.066537622,,,,,,,,,,,,,,,,0.116923663,,,,,,,,,,,,,,,,,,0.2351,,,,,,,,,,0.0826,0,0.0654,0,0.4871,,,,,,,,,,,,,,0.9068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9068,,,,,,,,0.141692,,0.1409,,,,0.1233,,0.5216,,,,,,,,,,,,,,,,,,,,0.9068,,0.1017,,0.00806279,,,,0.10508617,,0.16531,,,,0.122128551,,0.117596972,,,,,,0.2402,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38,,,,,,0.046662237,,,,,,,,,,,,,,,,,,,,,,,,,,0.146750954,,,,,,,,0.322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,,,,,,,,,,,0.179419147,,,,,,0.2555,,,,,,,,,,,,,,,,,,0.1426,,0,0,0.1609,,,,,,,,,,,,,,,,,,,,,,0.337877517,,,,,,,,,,0.1384,,0.5304,,0.1266,,0.2462,,,,,,,,,,,,,,0.455988858,,,0.00247187,,,,,,,,,,,0.343868764,,,,,,,,0.433270677,,,,0.837182,,,,,,,,,,,,,,,,,,0.06499598,,,,,,,,,,,,,,,,0.117144454,,,,,,,,,,,,,,,,,,0.2346,,,,,,,,,,0.0831,0,0.0661,0,0.4762,,,,,,,,,,,,,,0.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.925,,,,,,,,0.144469,,0.1384,,,,0.1266,,0.5304,,,,,,,,,,,,,,,,,,,,0.925,,0.111,,0.008348198,,,,0.108188473,,0.1603,,,,0.122894392,,0.114984493,,,,,,0.2462,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37,,,,,,0.046483246,,,,,,,,,,,,,,,,,,,,,,,,,,0.145625142,,,,,,,,0.3253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,,,,,,,,,,,0.180817497,,,,,,0.2623,,,,,,,,,,,,,,,,,,0.1448,,0,0,0.157,,,,,,,,,,,,,,,,,,,,,,0.337416107,,,,,,,,,,0.1377,,0.538,,0.128,,0.2539,,,,,,,,,,,,,,0.458495822,,,0.00302668,,,,,,,,,,,0.347957858,,,,,,,,0.44924812,,,,0.85538,,,,,,,,,,,,,,,,,,0.063781628,,,,,,,,,,,,,,,,0.117114436,,,,,,,,,,,,,,,,,,0.2356,,,,,,,,,,0.0831,0,0.067,0,0.4629,,,,,,,,,,,,,,0.9419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9419,,,,,,,,0.148106,,0.1377,,,,0.128,,0.538,,,,,,,,,,,,,,,,,,,,0.9419,,0.1167,,0.009133072,,,,0.109994075,,0.15617,,,,0.12349164,,0.112554044,,,,,,0.2539,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,,,,,,0.045588421,,,,,,,,,,,,,,,,,,,,,,,,,,0.14284952,,,,,,,,0.3279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,,,,,,,,,,,0.181893152,,,,,,0.2726,,,,,,,,,,,,,,,,,,0.147,,0,0,0.1534,,,,,,,,,,,,,,,,,,,,,,0.338464765,,,,,,,,,,0.1366,,0.5423,,0.1298,,0.2633,,,,,,,,,,,,,,0.461002786,,,0.00183908,,,,,,,,,,,0.352960985,,,,,,,,0.458646617,,,,0.870202,,,,,,,,,,,,,,,,,,0.061627292,,,,,,,,,,,,,,,,0.117142056,,,,,,,,,,,,,,,,,,0.2376,,,,,,,,,,0.0836,0,0.0679,0,0.449,,,,,,,,,,,,,,0.9577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9577,,,,,,,,0.158337,,0.1366,,,,0.1298,,0.5423,,,,,,,,,,,,,,,,,,,,0.9577,,0.1257,,0.009775241,,,,0.113567462,,0.15268,,,,0.12373458,,0.110326107,,,,,,0.2633,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,,,,,,0.045597547,,,,,,,,,,,,,,,,,,,,,,,,,,0.140503961,,,,,,,,0.3301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,,,,,,,,,,,0.182968806,,,,,,0.2745,,,,,,,,,,,,,,,,,,0.1487,,0,0,0.1503,,,,,,,,,,,,,,,,,,,,,,0.342575503,,,,,,,,,,0.1357,,0.5489,,0.1304,,0.2719,,,,,,,,,,,,,,0.465181058,,,0.00012133,,,,,,,,,,,0.358685717,,,,,,,,0.470864662,,,,0.884175,,,,,,,,,,,,,,,,,,0.063699649,,,,,,,,,,,,,,,,0.116876357,,,,,,,,,,,,,,,,,,0.238,,,,,,,,,,0.0844,0,0.0689,0,0.4332,,,,,,,,,,,,,,0.9707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9707,,,,,,,,0.155269,,0.1357,,,,0.1304,,0.5489,,,,,,,,,,,,,,,,,,,,0.9707,,0.1339,,0.011273635,,,,0.115027863,,0.14932,,,,0.123756345,,0.108325862,,,,,,0.2719,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33,,,,,,0.045608845,,,,,,,,,,,,,,,,,,,,,,,,,,0.138512881,,,,,,,,0.3311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,,,,,,,,,,,0.183685909,,,,,,0.2819,,,,,,,,,,,,,,,,,,0.1499,,0,0,0.1475,,,,,,,,,,,,,,,,,,,,,,0.34886745,,,,,,,,,,0.1348,,0.5526,,0.1316,,0.2815,,,,,,,,,,,,,,0.46908078,,,0.00054912,,,,,,,,,,,0.364699091,,,,,,,,0.481203008,,,,0.896313,,,,,,,,,,,,,,,,,,0.062494756,,,,,,,,,,,,,,,,0.116863218,,,,,,,,,,,,,,,,,,0.2376,,,,,,,,,,0.0849,0,0.0696,0,0.4182,,,,,,,,,,,,,,0.9813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9813,,,,,,,,0.162792,,0.1348,,,,0.1316,,0.5526,,,,,,,,,,,,,,,,,,,,0.9813,,0.1429,,0.011701748,,,,0.116382845,,0.14651,,,,0.124046128,,0.106383695,,,,,,0.2815,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,,,,,,0.045162597,,,,,,,,,,,,,,,,,,,,,,,,,,0.13551935,,,,,,,,0.3307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
